Display Name,Time,Op Gas Rate,Op Water Rate,Entity Name,API Number
43-07,11/01/1980 12:00:00 AM,8740.5,0.0,KENAI UNIT,50133100930000
43-07,12/01/1980 12:00:00 AM,9622.0,313.5,KENAI UNIT,50133100930000
43-07,01/01/1981 12:00:00 AM,9118.6,0.0,KENAI UNIT,50133100930000
43-07,02/01/1981 12:00:00 AM,9351.0,0.0,KENAI UNIT,50133100930000
43-07,03/01/1981 12:00:00 AM,9422.4,0.0,KENAI UNIT,50133100930000
43-07,04/01/1981 12:00:00 AM,9410.8,0.0,KENAI UNIT,50133100930000
43-07,05/01/1981 12:00:00 AM,8802.0,0.0,KENAI UNIT,50133100930000
43-07,06/01/1981 12:00:00 AM,8928.7,0.0,KENAI UNIT,50133100930000
43-07,07/01/1981 12:00:00 AM,8487.7,0.0,KENAI UNIT,50133100930000
43-07,08/01/1981 12:00:00 AM,9281.6,0.0,KENAI UNIT,50133100930000
43-07,09/01/1981 12:00:00 AM,8973.8,0.0,KENAI UNIT,50133100930000
43-07,10/01/1981 12:00:00 AM,9782.3,1.0,KENAI UNIT,50133100930000
43-07,11/01/1981 12:00:00 AM,10439.7,3.0,KENAI UNIT,50133100930000
43-07,12/01/1981 12:00:00 AM,9806.1,2.9,KENAI UNIT,50133100930000
43-07,01/01/1982 12:00:00 AM,8849.4,1.1,KENAI UNIT,50133100930000
43-07,02/01/1982 12:00:00 AM,9652.2,1.1,KENAI UNIT,50133100930000
43-07,03/01/1982 12:00:00 AM,8998.9,1.0,KENAI UNIT,50133100930000
43-07,04/01/1982 12:00:00 AM,8742.5,1.1,KENAI UNIT,50133100930000
43-07,05/01/1982 12:00:00 AM,8268.8,0.3,KENAI UNIT,50133100930000
43-07,06/01/1982 12:00:00 AM,7884.4,0.5,KENAI UNIT,50133100930000
43-07,07/01/1982 12:00:00 AM,7841.7,0.6,KENAI UNIT,50133100930000
43-07,08/01/1982 12:00:00 AM,7108.3,0.0,KENAI UNIT,50133100930000
43-07,09/01/1982 12:00:00 AM,6336.7,0.7,KENAI UNIT,50133100930000
43-07,10/01/1982 12:00:00 AM,5488.7,0.3,KENAI UNIT,50133100930000
43-07,11/01/1982 12:00:00 AM,6538.7,0.4,KENAI UNIT,50133100930000
43-07,12/01/1982 12:00:00 AM,6362.7,0.4,KENAI UNIT,50133100930000
43-07,01/01/1983 12:00:00 AM,5901.1,0.3,KENAI UNIT,50133100930000
43-07,02/01/1983 12:00:00 AM,5413.9,0.4,KENAI UNIT,50133100930000
43-07,03/01/1983 12:00:00 AM,5180.2,0.2,KENAI UNIT,50133100930000
43-07,04/01/1983 12:00:00 AM,4909.3,0.1,KENAI UNIT,50133100930000
43-07,05/01/1983 12:00:00 AM,4997.1,0.2,KENAI UNIT,50133100930000
43-07,06/01/1983 12:00:00 AM,4804.8,0.2,KENAI UNIT,50133100930000
43-07,07/01/1983 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100930000
43-07,08/01/1983 12:00:00 AM,5509.3,0.0,KENAI UNIT,50133100930000
43-07,09/01/1983 12:00:00 AM,5394.3,0.0,KENAI UNIT,50133100930000
43-07,10/01/1983 12:00:00 AM,5489.7,0.0,KENAI UNIT,50133100930000
43-07,11/01/1983 12:00:00 AM,5428.5,0.0,KENAI UNIT,50133100930000
43-07,12/01/1983 12:00:00 AM,5816.3,0.0,KENAI UNIT,50133100930000
43-07,01/01/1984 12:00:00 AM,5531.6,0.5,KENAI UNIT,50133100930000
43-07,02/01/1984 12:00:00 AM,5521.4,0.6,KENAI UNIT,50133100930000
43-07,03/01/1984 12:00:00 AM,4982.7,0.7,KENAI UNIT,50133100930000
43-07,04/01/1984 12:00:00 AM,5245.5,0.6,KENAI UNIT,50133100930000
43-07,05/01/1984 12:00:00 AM,5326.0,0.6,KENAI UNIT,50133100930000
43-07,06/01/1984 12:00:00 AM,5058.7,0.2,KENAI UNIT,50133100930000
43-07,07/01/1984 12:00:00 AM,5025.5,0.2,KENAI UNIT,50133100930000
43-07,08/01/1984 12:00:00 AM,4489.6,0.0,KENAI UNIT,50133100930000
43-07,09/01/1984 12:00:00 AM,4838.7,0.0,KENAI UNIT,50133100930000
43-07,10/01/1984 12:00:00 AM,5152.0,0.0,KENAI UNIT,50133100930000
43-07,11/01/1984 12:00:00 AM,5365.3,0.0,KENAI UNIT,50133100930000
43-07,12/01/1984 12:00:00 AM,5310.5,0.0,KENAI UNIT,50133100930000
43-07,01/01/1985 12:00:00 AM,5541.6,0.0,KENAI UNIT,50133100930000
43-07,02/01/1985 12:00:00 AM,5549.3,0.0,KENAI UNIT,50133100930000
43-07,03/01/1985 12:00:00 AM,5050.1,0.0,KENAI UNIT,50133100930000
43-07,04/01/1985 12:00:00 AM,4579.7,0.0,KENAI UNIT,50133100930000
43-07,05/01/1985 12:00:00 AM,4690.6,0.0,KENAI UNIT,50133100930000
43-07,06/01/1985 12:00:00 AM,5359.7,0.0,KENAI UNIT,50133100930000
43-07,07/01/1985 12:00:00 AM,4795.4,0.2,KENAI UNIT,50133100930000
43-07,08/01/1985 12:00:00 AM,4724.7,0.0,KENAI UNIT,50133100930000
43-07,09/01/1985 12:00:00 AM,4790.7,0.0,KENAI UNIT,50133100930000
43-07,10/01/1985 12:00:00 AM,4730.7,0.0,KENAI UNIT,50133100930000
43-07,11/01/1985 12:00:00 AM,4956.2,0.0,KENAI UNIT,50133100930000
43-07,12/01/1985 12:00:00 AM,3596.4,0.1,KENAI UNIT,50133100930000
43-07,01/01/1986 12:00:00 AM,3923.8,0.1,KENAI UNIT,50133100930000
43-07,02/01/1986 12:00:00 AM,4042.0,0.1,KENAI UNIT,50133100930000
43-07,03/01/1986 12:00:00 AM,3173.5,0.2,KENAI UNIT,50133100930000
43-07,04/01/1986 12:00:00 AM,2761.5,0.3,KENAI UNIT,50133100930000
43-07,05/01/1986 12:00:00 AM,4006.4,0.2,KENAI UNIT,50133100930000
43-07,06/01/1986 12:00:00 AM,3410.2,0.1,KENAI UNIT,50133100930000
43-07,07/01/1986 12:00:00 AM,3236.8,0.2,KENAI UNIT,50133100930000
43-07,08/01/1986 12:00:00 AM,2993.3,0.2,KENAI UNIT,50133100930000
43-07,09/01/1986 12:00:00 AM,3445.0,0.0,KENAI UNIT,50133100930000
43-07,10/01/1986 12:00:00 AM,3672.1,0.0,KENAI UNIT,50133100930000
43-07,11/01/1986 12:00:00 AM,3707.4,0.2,KENAI UNIT,50133100930000
43-07,12/01/1986 12:00:00 AM,3474.3,0.4,KENAI UNIT,50133100930000
43-07,01/01/1987 12:00:00 AM,3875.0,0.4,KENAI UNIT,50133100930000
43-07,02/01/1987 12:00:00 AM,4166.0,0.4,KENAI UNIT,50133100930000
43-07,03/01/1987 12:00:00 AM,3871.5,0.3,KENAI UNIT,50133100930000
43-07,04/01/1987 12:00:00 AM,2818.6,0.0,KENAI UNIT,50133100930000
43-07,05/01/1987 12:00:00 AM,3396.0,0.0,KENAI UNIT,50133100930000
43-07,06/01/1987 12:00:00 AM,2949.8,0.0,KENAI UNIT,50133100930000
43-07,07/01/1987 12:00:00 AM,3068.7,0.1,KENAI UNIT,50133100930000
43-07,08/01/1987 12:00:00 AM,3592.3,0.0,KENAI UNIT,50133100930000
43-07,09/01/1987 12:00:00 AM,3189.0,0.0,KENAI UNIT,50133100930000
43-07,10/01/1987 12:00:00 AM,4006.3,0.0,KENAI UNIT,50133100930000
43-07,11/01/1987 12:00:00 AM,4366.2,0.4,KENAI UNIT,50133100930000
43-07,12/01/1987 12:00:00 AM,4159.6,0.5,KENAI UNIT,50133100930000
43-07,01/01/1988 12:00:00 AM,4038.1,0.0,KENAI UNIT,50133100930000
43-07,02/01/1988 12:00:00 AM,4048.4,0.2,KENAI UNIT,50133100930000
43-07,03/01/1988 12:00:00 AM,3269.0,0.1,KENAI UNIT,50133100930000
43-07,04/01/1988 12:00:00 AM,3182.4,0.0,KENAI UNIT,50133100930000
43-07,05/01/1988 12:00:00 AM,2784.8,0.9,KENAI UNIT,50133100930000
43-07,06/01/1988 12:00:00 AM,2941.1,0.1,KENAI UNIT,50133100930000
43-07,07/01/1988 12:00:00 AM,2739.9,0.2,KENAI UNIT,50133100930000
43-07,08/01/1988 12:00:00 AM,2305.9,0.1,KENAI UNIT,50133100930000
43-07,09/01/1988 12:00:00 AM,2620.8,0.0,KENAI UNIT,50133100930000
43-07,10/01/1988 12:00:00 AM,3481.4,0.0,KENAI UNIT,50133100930000
43-07,11/01/1988 12:00:00 AM,3212.2,0.0,KENAI UNIT,50133100930000
43-07,12/01/1988 12:00:00 AM,3225.5,0.0,KENAI UNIT,50133100930000
43-07,01/01/1989 12:00:00 AM,3010.8,0.0,KENAI UNIT,50133100930000
43-07,02/01/1989 12:00:00 AM,3300.1,0.0,KENAI UNIT,50133100930000
43-07,03/01/1989 12:00:00 AM,3362.0,0.0,KENAI UNIT,50133100930000
43-07,04/01/1989 12:00:00 AM,3240.6,0.0,KENAI UNIT,50133100930000
43-07,05/01/1989 12:00:00 AM,2663.0,0.2,KENAI UNIT,50133100930000
43-07,06/01/1989 12:00:00 AM,2596.6,0.0,KENAI UNIT,50133100930000
43-07,07/01/1989 12:00:00 AM,2575.7,0.0,KENAI UNIT,50133100930000
43-07,08/01/1989 12:00:00 AM,2484.1,0.0,KENAI UNIT,50133100930000
43-07,09/01/1989 12:00:00 AM,2727.5,0.0,KENAI UNIT,50133100930000
43-07,10/01/1989 12:00:00 AM,2940.8,0.8,KENAI UNIT,50133100930000
43-07,11/01/1989 12:00:00 AM,3020.4,0.0,KENAI UNIT,50133100930000
43-07,12/01/1989 12:00:00 AM,2166.0,0.0,KENAI UNIT,50133100930000
43-07,01/01/1990 12:00:00 AM,2313.9,0.7,KENAI UNIT,50133100930000
43-07,02/01/1990 12:00:00 AM,2642.9,0.0,KENAI UNIT,50133100930000
43-07,03/01/1990 12:00:00 AM,1495.2,0.0,KENAI UNIT,50133100930000
43-07,04/01/1990 12:00:00 AM,1199.0,0.0,KENAI UNIT,50133100930000
43-07,05/01/1990 12:00:00 AM,590.7,0.0,KENAI UNIT,50133100930000
43-07,06/01/1990 12:00:00 AM,1849.9,0.0,KENAI UNIT,50133100930000
43-07,07/01/1990 12:00:00 AM,1263.0,0.0,KENAI UNIT,50133100930000
43-07,08/01/1990 12:00:00 AM,1491.3,0.0,KENAI UNIT,50133100930000
43-07,09/01/1990 12:00:00 AM,1168.1,0.0,KENAI UNIT,50133100930000
43-07,10/01/1990 12:00:00 AM,1561.1,0.0,KENAI UNIT,50133100930000
43-07,11/01/1990 12:00:00 AM,2481.6,0.0,KENAI UNIT,50133100930000
43-07,12/01/1990 12:00:00 AM,1745.4,0.0,KENAI UNIT,50133100930000
43-07,01/01/1991 12:00:00 AM,971.4,0.1,KENAI UNIT,50133100930000
43-07,02/01/1991 12:00:00 AM,1052.1,0.0,KENAI UNIT,50133100930000
43-07,03/01/1991 12:00:00 AM,1171.6,0.0,KENAI UNIT,50133100930000
43-07,04/01/1991 12:00:00 AM,1285.8,0.0,KENAI UNIT,50133100930000
43-07,05/01/1991 12:00:00 AM,745.4,0.0,KENAI UNIT,50133100930000
43-07,06/01/1991 12:00:00 AM,1010.6,0.0,KENAI UNIT,50133100930000
43-07,07/01/1991 12:00:00 AM,859.8,0.0,KENAI UNIT,50133100930000
43-07,08/01/1991 12:00:00 AM,1002.5,0.0,KENAI UNIT,50133100930000
43-07,09/01/1991 12:00:00 AM,622.0,0.0,KENAI UNIT,50133100930000
43-07,10/01/1991 12:00:00 AM,1067.4,0.0,KENAI UNIT,50133100930000
43-07,11/01/1991 12:00:00 AM,1152.5,0.0,KENAI UNIT,50133100930000
43-07,12/01/1991 12:00:00 AM,699.1,0.0,KENAI UNIT,50133100930000
43-07,01/01/1992 12:00:00 AM,1033.8,1.0,KENAI UNIT,50133100930000
43-07,02/01/1992 12:00:00 AM,1187.0,1.0,KENAI UNIT,50133100930000
43-07,03/01/1992 12:00:00 AM,1387.6,0.0,KENAI UNIT,50133100930000
43-07,04/01/1992 12:00:00 AM,835.7,0.3,KENAI UNIT,50133100930000
43-07,05/01/1992 12:00:00 AM,794.2,0.5,KENAI UNIT,50133100930000
43-07,06/01/1992 12:00:00 AM,554.8,0.0,KENAI UNIT,50133100930000
43-07,07/01/1992 12:00:00 AM,600.6,0.0,KENAI UNIT,50133100930000
43-07,08/01/1992 12:00:00 AM,569.9,0.0,KENAI UNIT,50133100930000
43-07,09/01/1992 12:00:00 AM,671.7,0.0,KENAI UNIT,50133100930000
43-07,10/01/1992 12:00:00 AM,795.2,0.0,KENAI UNIT,50133100930000
43-07,11/01/1992 12:00:00 AM,1422.0,0.4,KENAI UNIT,50133100930000
43-07,12/01/1992 12:00:00 AM,857.9,0.0,KENAI UNIT,50133100930000
43-07,01/01/1993 12:00:00 AM,750.2,0.1,KENAI UNIT,50133100930000
43-07,02/01/1993 12:00:00 AM,940.5,0.0,KENAI UNIT,50133100930000
43-07,03/01/1993 12:00:00 AM,1366.6,0.0,KENAI UNIT,50133100930000
43-07,04/01/1993 12:00:00 AM,1495.3,0.0,KENAI UNIT,50133100930000
43-07,05/01/1993 12:00:00 AM,1531.5,0.6,KENAI UNIT,50133100930000
43-07,06/01/1993 12:00:00 AM,1503.2,0.8,KENAI UNIT,50133100930000
43-07,07/01/1993 12:00:00 AM,1460.8,0.8,KENAI UNIT,50133100930000
43-07,08/01/1993 12:00:00 AM,996.3,0.0,KENAI UNIT,50133100930000
43-07,09/01/1993 12:00:00 AM,887.7,0.7,KENAI UNIT,50133100930000
43-07,10/01/1993 12:00:00 AM,567.2,3.1,KENAI UNIT,50133100930000
43-07,11/01/1993 12:00:00 AM,1181.7,7.8,KENAI UNIT,50133100930000
43-07,12/01/1993 12:00:00 AM,915.4,0.4,KENAI UNIT,50133100930000
43-07,01/01/1994 12:00:00 AM,838.1,0.0,KENAI UNIT,50133100930000
43-07,02/01/1994 12:00:00 AM,703.1,0.1,KENAI UNIT,50133100930000
43-07,03/01/1994 12:00:00 AM,1561.2,0.0,KENAI UNIT,50133100930000
43-07,04/01/1994 12:00:00 AM,1510.0,0.2,KENAI UNIT,50133100930000
43-07,05/01/1994 12:00:00 AM,1250.7,0.1,KENAI UNIT,50133100930000
43-07,06/01/1994 12:00:00 AM,1402.0,0.3,KENAI UNIT,50133100930000
43-07,07/01/1994 12:00:00 AM,1178.5,0.0,KENAI UNIT,50133100930000
43-07,08/01/1994 12:00:00 AM,1359.3,0.2,KENAI UNIT,50133100930000
43-07,09/01/1994 12:00:00 AM,979.1,0.2,KENAI UNIT,50133100930000
43-07,10/01/1994 12:00:00 AM,1140.2,0.0,KENAI UNIT,50133100930000
43-07,11/01/1994 12:00:00 AM,1131.8,0.3,KENAI UNIT,50133100930000
43-07,12/01/1994 12:00:00 AM,1236.7,0.2,KENAI UNIT,50133100930000
43-07,01/01/1995 12:00:00 AM,1225.5,0.2,KENAI UNIT,50133100930000
43-07,02/01/1995 12:00:00 AM,1310.5,0.0,KENAI UNIT,50133100930000
43-07,03/01/1995 12:00:00 AM,1469.7,0.0,KENAI UNIT,50133100930000
43-07,04/01/1995 12:00:00 AM,1531.4,0.0,KENAI UNIT,50133100930000
43-07,05/01/1995 12:00:00 AM,1524.2,0.0,KENAI UNIT,50133100930000
43-07,06/01/1995 12:00:00 AM,1573.6,0.0,KENAI UNIT,50133100930000
43-07,07/01/1995 12:00:00 AM,1604.5,0.0,KENAI UNIT,50133100930000
43-07,08/01/1995 12:00:00 AM,1683.0,0.0,KENAI UNIT,50133100930000
43-07,09/01/1995 12:00:00 AM,1407.8,0.0,KENAI UNIT,50133100930000
43-07,10/01/1995 12:00:00 AM,1391.8,0.0,KENAI UNIT,50133100930000
43-07,11/01/1995 12:00:00 AM,1608.8,0.0,KENAI UNIT,50133100930000
43-07,12/01/1995 12:00:00 AM,1315.5,0.0,KENAI UNIT,50133100930000
43-07,01/01/1996 12:00:00 AM,1443.2,0.0,KENAI UNIT,50133100930000
43-07,02/01/1996 12:00:00 AM,1167.4,0.0,KENAI UNIT,50133100930000
43-07,03/01/1996 12:00:00 AM,1339.8,0.0,KENAI UNIT,50133100930000
43-07,04/01/1996 12:00:00 AM,1430.1,1.1,KENAI UNIT,50133100930000
43-07,05/01/1996 12:00:00 AM,1328.1,0.0,KENAI UNIT,50133100930000
43-07,06/01/1996 12:00:00 AM,1474.9,0.0,KENAI UNIT,50133100930000
43-07,07/01/1996 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100930000
43-07,08/01/1996 12:00:00 AM,1296.2,0.0,KENAI UNIT,50133100930000
43-07,09/01/1996 12:00:00 AM,1341.3,0.0,KENAI UNIT,50133100930000
43-07,10/01/1996 12:00:00 AM,1335.8,0.0,KENAI UNIT,50133100930000
43-07,11/01/1996 12:00:00 AM,1388.7,0.0,KENAI UNIT,50133100930000
43-07,12/01/1996 12:00:00 AM,1573.0,0.0,KENAI UNIT,50133100930000
43-07,01/01/1997 12:00:00 AM,1678.9,2.3,KENAI UNIT,50133100930000
43-07,02/01/1997 12:00:00 AM,1400.5,1.2,KENAI UNIT,50133100930000
43-07,03/01/1997 12:00:00 AM,1538.2,0.0,KENAI UNIT,50133100930000
43-07,04/01/1997 12:00:00 AM,1514.1,0.0,KENAI UNIT,50133100930000
43-07,05/01/1997 12:00:00 AM,1540.9,0.0,KENAI UNIT,50133100930000
43-07,06/01/1997 12:00:00 AM,1507.5,0.0,KENAI UNIT,50133100930000
43-07,07/01/1997 12:00:00 AM,1392.4,0.0,KENAI UNIT,50133100930000
43-07,08/01/1997 12:00:00 AM,1482.5,0.1,KENAI UNIT,50133100930000
43-07,09/01/1997 12:00:00 AM,1389.7,1.0,KENAI UNIT,50133100930000
43-07,10/01/1997 12:00:00 AM,1333.5,0.0,KENAI UNIT,50133100930000
43-07,11/01/1997 12:00:00 AM,1466.0,0.3,KENAI UNIT,50133100930000
43-07,12/01/1997 12:00:00 AM,1518.3,0.2,KENAI UNIT,50133100930000
43-07,01/01/1998 12:00:00 AM,1360.1,0.1,KENAI UNIT,50133100930000
43-07,02/01/1998 12:00:00 AM,1333.1,0.0,KENAI UNIT,50133100930000
43-07,03/01/1998 12:00:00 AM,1427.1,0.0,KENAI UNIT,50133100930000
43-07,04/01/1998 12:00:00 AM,1368.7,0.2,KENAI UNIT,50133100930000
43-07,05/01/1998 12:00:00 AM,1390.8,0.1,KENAI UNIT,50133100930000
43-07,06/01/1998 12:00:00 AM,1302.7,0.0,KENAI UNIT,50133100930000
43-07,07/01/1998 12:00:00 AM,1239.9,0.4,KENAI UNIT,50133100930000
43-07,08/01/1998 12:00:00 AM,1402.0,0.3,KENAI UNIT,50133100930000
43-07,09/01/1998 12:00:00 AM,1290.8,0.1,KENAI UNIT,50133100930000
43-07,10/01/1998 12:00:00 AM,1408.8,0.0,KENAI UNIT,50133100930000
43-07,11/01/1998 12:00:00 AM,1477.4,0.1,KENAI UNIT,50133100930000
43-07,12/01/1998 12:00:00 AM,1701.7,1.5,KENAI UNIT,50133100930000
43-07,01/01/1999 12:00:00 AM,1468.5,1.9,KENAI UNIT,50133100930000
43-07,02/01/1999 12:00:00 AM,1451.3,0.7,KENAI UNIT,50133100930000
43-07,03/01/1999 12:00:00 AM,1340.8,0.0,KENAI UNIT,50133100930000
43-07,04/01/1999 12:00:00 AM,1308.9,0.0,KENAI UNIT,50133100930000
43-07,05/01/1999 12:00:00 AM,1023.3,0.0,KENAI UNIT,50133100930000
43-07,06/01/1999 12:00:00 AM,98.0,0.0,KENAI UNIT,50133100930000
43-07,07/01/1999 12:00:00 AM,1365.5,0.0,KENAI UNIT,50133100930000
43-07,08/01/1999 12:00:00 AM,1297.2,0.0,KENAI UNIT,50133100930000
43-07,09/01/1999 12:00:00 AM,1133.5,0.7,KENAI UNIT,50133100930000
43-07,10/01/1999 12:00:00 AM,1227.0,0.4,KENAI UNIT,50133100930000
43-07,11/01/1999 12:00:00 AM,1297.9,0.7,KENAI UNIT,50133100930000
43-07,12/01/1999 12:00:00 AM,1415.6,0.6,KENAI UNIT,50133100930000
43-07,01/01/2000 12:00:00 AM,1533.9,0.7,KENAI UNIT,50133100930000
43-07,02/01/2000 12:00:00 AM,1333.6,0.0,KENAI UNIT,50133100930000
43-07,03/01/2000 12:00:00 AM,1378.4,0.0,KENAI UNIT,50133100930000
43-07,04/01/2000 12:00:00 AM,1256.9,0.2,KENAI UNIT,50133100930000
43-07,05/01/2000 12:00:00 AM,1396.8,0.3,KENAI UNIT,50133100930000
43-07,06/01/2000 12:00:00 AM,1145.3,0.8,KENAI UNIT,50133100930000
43-07,07/01/2000 12:00:00 AM,1326.8,0.7,KENAI UNIT,50133100930000
43-07,08/01/2000 12:00:00 AM,1778.9,0.6,KENAI UNIT,50133100930000
43-07,09/01/2000 12:00:00 AM,1396.3,1.3,KENAI UNIT,50133100930000
43-07,10/01/2000 12:00:00 AM,1543.3,0.2,KENAI UNIT,50133100930000
43-07,11/01/2000 12:00:00 AM,1571.1,0.3,KENAI UNIT,50133100930000
43-07,12/01/2000 12:00:00 AM,1475.9,0.2,KENAI UNIT,50133100930000
43-07,01/01/2001 12:00:00 AM,1183.3,0.3,KENAI UNIT,50133100930000
43-07,02/01/2001 12:00:00 AM,1558.5,0.2,KENAI UNIT,50133100930000
43-07,03/01/2001 12:00:00 AM,1634.4,0.7,KENAI UNIT,50133100930000
43-07,04/01/2001 12:00:00 AM,1579.3,1.0,KENAI UNIT,50133100930000
43-07,05/01/2001 12:00:00 AM,1599.2,1.1,KENAI UNIT,50133100930000
43-07,06/01/2001 12:00:00 AM,1471.5,1.2,KENAI UNIT,50133100930000
43-07,07/01/2001 12:00:00 AM,1515.4,1.7,KENAI UNIT,50133100930000
43-07,08/01/2001 12:00:00 AM,1448.7,0.6,KENAI UNIT,50133100930000
43-07,09/01/2001 12:00:00 AM,1387.5,1.2,KENAI UNIT,50133100930000
43-07,10/01/2001 12:00:00 AM,1439.1,0.0,KENAI UNIT,50133100930000
43-07,11/01/2001 12:00:00 AM,1320.9,0.4,KENAI UNIT,50133100930000
43-07,12/01/2001 12:00:00 AM,1198.2,0.3,KENAI UNIT,50133100930000
43-07,01/01/2002 12:00:00 AM,1184.4,0.4,KENAI UNIT,50133100930000
43-07,02/01/2002 12:00:00 AM,956.5,0.6,KENAI UNIT,50133100930000
43-07,03/01/2002 12:00:00 AM,409.4,0.3,KENAI UNIT,50133100930000
43-07,04/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100930000
43-07,05/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100930000
43-07,06/01/2002 12:00:00 AM,0.0,0.0,KENAI UNIT,50133100930000
43-07,07/01/2002 12:00:00 AM,19.0,0.0,KENAI UNIT,50133100930000
43-07,08/01/2002 12:00:00 AM,,,KENAI UNIT,50133100930000
43-07,01/01/2004 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,02/01/2004 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,03/01/2004 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,04/01/2004 12:00:00 AM,180.0,,KENAI UNIT,50133100930000
43-07,05/01/2004 12:00:00 AM,,,KENAI UNIT,50133100930000
43-07,01/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,02/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,03/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,04/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,05/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,06/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,07/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,08/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,09/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,10/01/2005 12:00:00 AM,0.0,,KENAI UNIT,50133100930000
43-07,11/01/2005 12:00:00 AM,234.1,,KENAI UNIT,50133100930000
14-32,02/01/1982 12:00:00 AM,1032.0,0.0,KENAI UNIT,50133203510000
14-32,03/01/1982 12:00:00 AM,0.0,0.0,KENAI UNIT,50133203510000
14-32,04/01/1982 12:00:00 AM,0.0,0.0,KENAI UNIT,50133203510000
14-32,05/01/1982 12:00:00 AM,6621.3,0.0,KENAI UNIT,50133203510000
14-32,06/01/1982 12:00:00 AM,4114.2,0.1,KENAI UNIT,50133203510000
14-32,07/01/1982 12:00:00 AM,6140.1,0.1,KENAI UNIT,50133203510000
14-32,08/01/1982 12:00:00 AM,4762.8,0.2,KENAI UNIT,50133203510000
14-32,09/01/1982 12:00:00 AM,4219.4,0.2,KENAI UNIT,50133203510000
14-32,10/01/1982 12:00:00 AM,4631.3,0.3,KENAI UNIT,50133203510000
14-32,11/01/1982 12:00:00 AM,5207.2,0.1,KENAI UNIT,50133203510000
14-32,12/01/1982 12:00:00 AM,5268.3,0.1,KENAI UNIT,50133203510000
14-32,01/01/1983 12:00:00 AM,4972.7,0.1,KENAI UNIT,50133203510000
14-32,02/01/1983 12:00:00 AM,4563.0,0.1,KENAI UNIT,50133203510000
14-32,03/01/1983 12:00:00 AM,5119.5,0.1,KENAI UNIT,50133203510000
14-32,04/01/1983 12:00:00 AM,4163.3,0.1,KENAI UNIT,50133203510000
14-32,05/01/1983 12:00:00 AM,4041.8,0.2,KENAI UNIT,50133203510000
14-32,06/01/1983 12:00:00 AM,3368.1,0.5,KENAI UNIT,50133203510000
14-32,07/01/1983 12:00:00 AM,3847.9,0.3,KENAI UNIT,50133203510000
14-32,08/01/1983 12:00:00 AM,4080.8,0.1,KENAI UNIT,50133203510000
14-32,09/01/1983 12:00:00 AM,4243.9,0.3,KENAI UNIT,50133203510000
14-32,10/01/1983 12:00:00 AM,4173.5,0.2,KENAI UNIT,50133203510000
14-32,11/01/1983 12:00:00 AM,3713.9,0.5,KENAI UNIT,50133203510000
14-32,12/01/1983 12:00:00 AM,4263.0,0.4,KENAI UNIT,50133203510000
14-32,01/01/1984 12:00:00 AM,4013.8,0.4,KENAI UNIT,50133203510000
14-32,02/01/1984 12:00:00 AM,3986.3,0.9,KENAI UNIT,50133203510000
14-32,03/01/1984 12:00:00 AM,3316.9,0.2,KENAI UNIT,50133203510000
14-32,04/01/1984 12:00:00 AM,3061.0,0.3,KENAI UNIT,50133203510000
14-32,05/01/1984 12:00:00 AM,2743.2,0.4,KENAI UNIT,50133203510000
14-32,06/01/1984 12:00:00 AM,3010.2,0.7,KENAI UNIT,50133203510000
14-32,07/01/1984 12:00:00 AM,3185.7,0.2,KENAI UNIT,50133203510000
14-32,08/01/1984 12:00:00 AM,3817.9,0.3,KENAI UNIT,50133203510000
14-32,09/01/1984 12:00:00 AM,3722.0,0.7,KENAI UNIT,50133203510000
14-32,10/01/1984 12:00:00 AM,3345.2,0.4,KENAI UNIT,50133203510000
14-32,11/01/1984 12:00:00 AM,4251.3,0.6,KENAI UNIT,50133203510000
14-32,12/01/1984 12:00:00 AM,4257.2,0.0,KENAI UNIT,50133203510000
14-32,01/01/1985 12:00:00 AM,4287.5,0.0,KENAI UNIT,50133203510000
14-32,02/01/1985 12:00:00 AM,4610.8,0.0,KENAI UNIT,50133203510000
14-32,03/01/1985 12:00:00 AM,3909.4,0.0,KENAI UNIT,50133203510000
14-32,04/01/1985 12:00:00 AM,4217.8,0.0,KENAI UNIT,50133203510000
14-32,05/01/1985 12:00:00 AM,3670.9,0.0,KENAI UNIT,50133203510000
14-32,06/01/1985 12:00:00 AM,3474.9,0.0,KENAI UNIT,50133203510000
